,RATES FOR RENTING STATE OWNED LANDS IN NYANZA DISTRICT,,,,,,,,,,,
DISTRTRICT,SECTOR,CELL,VILLAGE,Residential,Commercial,Industries,Cultural(no profit),Cultural(others),Agricultural(>2 hectares),Agricultural(2 ha- 35 ha),Agricultural(>35 ha),Forestry
,,,,,,,,,,,,
NYANZA,Mukingo,Ngwa,Biroro,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Ngwa,Kidaturwa,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Ngwa,Gasiza,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Ngwa,Karenge,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Ngwa,Kigarama,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Ngwa,Mwanabiri,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Ngwa,Bikire,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Ngwa,Rutete,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Cyerezo,Birambo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Cyerezo,Bweramana,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Cyerezo,Cyerezo,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Cyerezo,Cyikirehe,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Cyerezo,Cyumba,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Cyerezo,Gasharu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Cyerezo,Kamabuye,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Cyerezo,Karambi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Cyerezo,Nyarutovu,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Gatagara,Gatagara,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Gatagara,Karama,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Gatagara,Kamushatsi,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Gatagara,Kinyogoto,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Gatagara,Muhororo,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Gatagara,Karuhwanya,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Gatagara,Nyamiyaga,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Gatagara,Cyahafi,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Gatagara,Nyamuko,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Mpanga,Birembo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Mpanga,Mataba,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Mpanga,Kinyinya,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Mpanga,Karambi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Mpanga,Nkinda,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Mpanga,Nyakabuye,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Mpanga,Nyamazi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Mpanga,Remera,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Nkomero,Cyimana,5,7,7,2000,2000,0,4000,4000,0
